user_id,week,MCQ.TOT.FACT,MCQ.PERC.CO.FACT,EXC.TOT.FACT,EXC.PERC.CO.FACT,VID.TOT.FACT,MCQ.SH.TOT.FACT,TG.DENS.FACT,MC.EVAL.FACT,MC.ORIENT.FACT,CONTENT.ACCESS.FACT,ntimes
337,12,0,0,Q1,Q4,0,0,Q2,0,0,0,12
337,13,Q4,Q3,Q4,Q3,Q2,0,Q4,0,0,Q3,12
338,2,Q1,Q3,Q3,Q1,Q2,Q4,Q4,Q2,Q2,Q1,12
338,3,0,0,Q2,Q1,0,0,Q1,0,0,0,12
338,4,0,0,Q3,Q3,0,0,Q1,0,0,Q1,12
338,5,0,0,Q3,Q2,0,0,Q1,0,0,0,12
338,6,Q1,Q3,Q3,Q2,Q4,Q1,Q3,0,Q3,Q2,12
338,7,0,0,Q3,Q2,0,0,Q1,0,0,Q1,12
338,8,0,0,Q1,Q3,0,0,Q2,0,0,0,12
338,9,0,0,Q3,Q4,0,0,Q2,0,0,0,12
338,10,0,0,Q2,Q3,0,0,Q2,0,0,0,12
338,11,0,0,Q3,Q2,Q3,0,Q3,0,0,Q2,12
338,12,0,0,Q4,Q1,0,0,Q2,0,0,0,12
338,13,0,0,Q2,Q1,Q4,0,Q2,0,0,0,12
339,2,Q1,Q1,Q4,Q1,0,Q2,Q2,0,0,Q3,12
339,3,Q1,Q3,Q4,Q1,Q2,Q1,Q2,0,0,Q3,12
339,4,Q1,Q1,Q3,Q2,Q1,0,Q2,0,0,Q2,12
339,5,0,0,Q3,Q2,0,0,Q1,0,0,Q2,12
339,6,Q3,Q2,Q2,Q2,0,Q2,Q2,0,0,Q2,12
339,7,Q1,Q1,Q3,Q2,0,Q1,Q4,0,Q2,Q4,12
339,8,Q3,Q1,Q3,Q2,Q3,0,Q4,0,0,Q4,12
339,9,Q2,Q1,Q4,Q1,Q1,Q1,Q3,0,0,Q3,12
339,10,0,0,Q3,Q1,Q1,0,Q3,0,0,Q4,12
339,11,0,0,Q3,Q2,0,0,Q2,0,0,Q4,12
339,12,Q3,Q1,Q3,Q2,Q1,0,Q4,0,0,Q4,12
339,13,Q1,Q1,Q2,Q1,0,0,Q1,0,0,Q3,12
340,2,Q1,Q3,0,0,0,Q2,Q1,Q1,0,Q1,12
340,3,Q4,Q1,Q1,Q4,0,0,Q2,0,0,Q4,12
340,4,Q4,Q2,Q4,Q1,Q3,0,Q3,0,Q2,Q4,12
340,5,Q4,Q1,Q2,Q2,0,Q1,Q3,0,0,Q2,12
340,6,Q1,Q1,0,0,0,0,Q1,0,0,Q1,12
340,7,Q4,Q2,Q4,Q1,Q1,0,Q4,0,0,Q3,12
340,8,Q2,Q1,Q4,Q1,0,0,Q3,0,0,Q3,12
340,9,Q3,Q1,Q3,Q2,Q1,0,Q3,0,0,Q2,12
340,10,Q3,Q1,Q4,Q1,0,0,Q3,0,0,Q1,12
340,11,0,0,Q2,Q2,0,0,Q2,0,0,Q2,12
340,12,0,0,Q1,Q2,0,0,Q2,0,0,0,12
340,13,Q1,Q1,Q2,Q1,Q2,0,0,0,0,0,12
342,2,Q3,Q3,Q4,Q4,Q3,Q3,Q4,Q3,Q2,Q3,12
342,3,Q4,Q3,Q2,Q3,Q3,Q4,Q4,Q3,0,Q3,12
342,4,Q2,Q2,Q2,Q4,Q4,Q3,Q3,Q1,0,Q2,12
342,5,Q2,Q3,Q3,Q2,Q2,Q1,Q3,0,0,Q2,12
342,6,Q4,Q3,Q4,Q4,Q4,Q4,Q4,0,0,Q4,12
342,7,0,0,Q3,Q1,Q3,0,Q2,0,0,Q2,12
342,8,Q1,Q1,Q3,Q1,Q4,0,Q4,Q1,0,Q3,12
342,9,0,0,Q4,Q1,Q4,0,Q3,0,0,Q1,12
342,10,0,0,0,0,Q3,0,Q2,0,0,Q4,12
342,11,0,0,Q3,Q3,Q2,0,Q3,0,0,Q1,12
342,12,0,0,Q1,Q4,Q2,0,Q3,0,0,Q1,12
342,13,Q4,Q4,Q4,Q4,Q4,Q1,Q3,0,0,Q1,12
343,2,Q1,Q4,Q2,Q2,Q2,Q1,Q3,Q4,0,Q4,12
343,3,Q4,Q4,Q2,Q4,Q3,Q3,Q4,Q3,0,Q1,12
343,4,Q4,Q3,Q2,Q4,Q3,Q4,Q3,Q2,0,Q1,12
343,5,Q3,Q1,Q3,Q2,Q3,Q2,Q4,Q2,0,Q1,12
343,6,Q3,Q3,Q3,Q3,Q3,Q2,Q3,0,0,Q2,12
343,7,Q2,Q4,Q3,Q2,Q2,Q1,Q4,Q1,0,Q2,12
343,8,Q4,Q2,Q2,Q4,Q4,Q1,Q4,Q1,0,Q4,12
343,9,Q1,Q1,Q2,Q4,Q4,0,Q3,Q1,0,Q3,12
343,10,Q3,Q1,Q2,Q3,Q3,0,Q4,Q3,0,Q1,12
343,11,Q2,Q2,Q2,Q3,Q3,0,Q4,Q4,0,Q3,12
343,12,Q3,Q1,Q2,Q3,Q4,Q1,Q4,0,0,Q1,12
343,13,Q4,Q4,Q3,Q3,Q4,Q2,Q3,0,0,Q1,12
344,2,0,0,0,0,0,0,Q1,0,0,Q1,12
344,3,Q2,Q3,Q3,Q2,Q2,0,Q2,0,0,Q3,12
344,4,Q2,Q4,Q2,Q3,Q4,0,Q3,Q2,0,Q2,12
344,5,0,0,Q2,Q3,0,0,Q1,0,0,Q1,12
344,6,Q2,Q1,Q1,Q2,Q2,0,Q2,0,0,Q1,12
344,7,0,0,Q2,Q3,Q2,0,Q3,0,0,Q3,12
344,8,0,0,Q4,Q1,0,0,Q2,0,0,0,12
344,9,0,0,Q3,Q3,Q3,0,Q3,0,0,Q2,12
344,10,Q1,Q3,Q4,Q1,Q1,0,Q3,0,0,Q3,12
344,11,0,0,Q2,Q3,0,0,Q2,0,0,0,12
344,12,0,0,Q4,Q1,Q4,0,Q3,0,0,Q3,12
344,13,Q2,Q2,Q1,Q1,Q4,Q1,Q4,0,0,Q2,12
345,2,Q4,Q3,Q3,Q4,Q4,Q3,Q4,Q3,Q2,Q4,12
345,3,Q3,Q4,Q2,Q4,Q4,Q1,Q3,Q3,0,Q3,12
345,4,Q3,Q4,Q2,Q4,Q3,0,Q4,Q3,Q4,Q4,12
345,5,Q3,Q2,Q2,Q4,Q4,0,Q4,Q4,0,Q4,12
345,6,Q4,Q4,Q4,Q4,Q4,Q2,Q4,Q1,Q1,Q4,12
345,7,Q4,Q3,Q2,Q4,Q4,0,Q4,Q3,0,Q4,12
345,8,Q4,Q2,Q3,Q4,Q3,0,Q4,Q3,0,Q4,12
345,9,Q2,Q4,Q2,Q4,Q3,0,Q4,Q4,0,Q4,12
345,10,Q3,Q3,Q1,Q4,Q2,0,Q1,0,0,Q3,12
345,11,Q4,Q4,Q2,Q4,Q3,Q1,Q4,Q2,0,Q4,12
345,12,Q3,Q2,Q1,Q4,Q3,0,Q4,Q2,0,Q3,12
345,13,Q4,Q4,Q1,Q2,Q3,0,Q2,0,0,0,12
346,2,Q3,Q2,Q1,Q4,Q3,Q1,Q3,0,Q1,Q2,12
346,3,Q3,Q1,Q2,Q3,Q1,Q3,Q2,0,0,Q1,12
346,4,Q3,Q2,Q2,Q3,Q4,0,Q3,Q2,0,Q3,12
346,5,Q4,Q1,Q3,Q2,Q4,0,Q4,Q2,0,Q3,12
346,6,Q4,Q2,Q4,Q3,Q4,Q3,Q4,Q2,0,Q4,12
346,7,Q4,Q1,Q3,Q2,Q4,0,Q4,Q2,0,Q4,12
346,8,Q4,Q1,Q3,Q2,Q4,0,Q4,0,0,Q4,12
346,9,Q3,Q1,Q2,Q3,Q3,0,Q4,0,0,Q1,12
346,10,Q3,Q1,Q2,Q2,Q1,0,Q4,0,0,Q4,12
346,11,Q3,Q1,Q3,Q2,Q1,0,Q4,0,0,Q4,12
346,12,Q4,Q2,Q2,Q3,0,0,Q4,Q2,0,Q4,12
346,13,Q4,Q2,Q4,Q2,Q3,Q1,Q3,Q4,0,Q3,12
347,2,Q2,Q3,Q3,Q2,Q2,Q3,Q2,0,Q4,Q2,12
347,3,Q2,Q3,Q3,Q1,Q1,Q4,Q3,Q2,0,Q1,12
347,4,Q3,Q2,Q2,Q1,Q4,Q4,Q3,Q3,0,Q2,12
347,5,Q2,Q4,Q4,Q3,Q2,Q3,Q3,Q1,0,Q2,12
347,6,Q3,Q3,Q4,Q3,Q4,Q4,Q4,0,0,Q4,12
347,7,0,0,Q3,Q2,Q2,0,Q3,0,0,Q2,12
347,8,0,0,Q3,Q2,0,0,Q2,0,0,0,12
347,9,0,0,Q4,Q1,0,0,Q2,Q1,0,0,12
347,10,0,0,Q4,Q1,Q4,0,Q3,0,0,Q2,12
347,11,0,0,Q4,Q1,Q3,0,Q2,0,0,Q2,12
347,12,Q1,Q4,Q1,Q2,Q4,Q2,Q4,0,0,Q1,12
347,13,Q2,Q3,Q4,Q3,Q4,Q3,Q4,0,0,Q1,12
350,2,Q4,Q1,Q1,Q4,Q3,0,Q3,0,0,Q3,12
350,3,Q3,Q2,Q4,Q1,Q4,Q3,Q3,0,0,Q3,12
350,4,Q2,Q4,Q1,Q4,Q3,Q3,Q4,Q1,0,Q2,12
350,5,Q3,Q4,Q1,Q4,Q3,Q3,Q4,0,0,Q1,12
350,6,Q4,Q4,Q1,Q3,Q1,Q4,Q3,0,Q1,Q2,12
350,7,Q1,Q4,Q2,Q4,Q4,Q2,Q4,0,0,Q4,12
350,8,Q1,Q1,Q2,Q4,Q3,Q3,Q4,0,0,Q3,12
350,9,Q1,Q1,Q1,Q4,Q4,Q1,Q3,0,0,Q4,12
350,10,Q1,Q1,0,0,Q3,Q3,Q4,0,0,Q3,12
350,11,Q3,Q1,Q3,Q3,Q2,Q3,Q4,0,0,Q1,12
350,12,Q2,Q1,Q2,Q4,Q4,Q4,Q4,0,0,Q4,12
350,13,0,0,Q1,Q4,0,0,Q1,0,0,Q2,12
351,2,Q1,Q1,Q1,Q4,Q1,Q1,Q2,Q1,0,Q4,12
351,3,Q4,Q2,Q3,Q3,Q4,Q3,Q4,Q2,0,Q4,12
351,4,Q4,Q1,Q2,Q3,Q3,Q1,Q3,0,0,Q3,12
351,5,Q3,Q2,Q3,Q2,Q4,0,Q3,0,0,Q4,12
351,6,Q4,Q2,Q4,Q2,Q1,Q2,Q3,Q3,Q3,Q3,12
351,7,Q4,Q1,Q3,Q2,Q4,Q1,Q4,0,0,Q4,12
351,8,Q4,Q1,Q3,Q2,Q4,0,Q4,0,0,Q3,12
351,9,Q3,Q1,Q2,Q3,Q2,Q1,Q4,Q1,0,Q4,12
351,10,Q3,Q2,Q3,Q2,Q1,0,Q4,0,0,Q4,12
351,11,Q4,Q1,Q2,Q3,Q1,Q1,Q4,Q3,0,Q4,12
351,12,Q4,Q1,Q3,Q3,Q2,0,Q4,Q2,0,Q4,12
351,13,Q4,Q2,Q4,Q2,Q2,Q3,Q2,0,0,Q1,12
352,2,Q1,Q4,Q1,Q3,Q3,Q3,Q4,0,0,Q3,12
352,3,Q2,Q4,Q2,Q3,Q3,Q3,Q2,Q1,0,Q2,12
352,4,Q1,Q3,Q1,Q2,Q1,Q1,Q2,0,0,Q3,12
352,5,0,0,Q4,Q3,Q4,0,Q2,Q1,0,Q4,12
352,6,Q2,Q4,Q1,Q3,Q4,Q2,Q3,Q1,0,Q4,12
352,7,0,0,Q4,Q3,0,0,Q2,0,Q1,Q4,12
352,8,0,0,Q3,Q2,Q1,0,Q3,0,0,Q3,12
352,9,0,0,Q4,Q1,0,0,Q3,Q1,Q3,Q4,12
352,10,Q1,Q4,Q3,Q1,0,0,Q3,0,0,Q4,12
352,11,0,0,Q2,Q1,0,0,Q2,0,Q2,0,12
352,12,0,0,Q4,Q1,0,0,Q2,0,0,Q4,12
352,13,Q3,Q3,Q3,Q3,Q4,Q4,Q2,0,Q4,Q1,12
358,2,0,0,0,0,0,0,Q1,0,0,Q1,12
358,3,0,0,0,0,0,0,Q1,0,0,Q2,12
358,4,Q3,Q2,Q2,Q4,Q3,Q3,Q3,0,0,Q2,12
358,5,Q1,Q1,0,0,Q1,Q2,Q2,0,0,Q2,12
358,6,Q2,Q2,Q3,Q2,Q2,Q3,Q4,0,0,Q3,12
358,7,0,0,Q3,Q2,0,0,Q1,0,0,Q1,12
358,8,Q1,Q3,Q3,Q1,Q1,Q1,Q3,0,0,Q2,12
358,9,Q2,Q3,Q4,Q1,Q2,Q3,Q4,0,0,Q3,12
358,10,0,0,Q4,Q1,Q1,0,Q3,0,0,Q3,12
358,11,0,0,Q4,Q3,Q1,0,Q3,0,0,Q3,12
358,12,Q1,Q3,Q1,Q3,0,Q2,Q3,0,0,Q1,12
358,13,Q3,Q3,Q4,Q3,Q2,Q4,Q2,0,0,Q2,12
360,2,0,0,Q4,Q1,Q2,0,Q2,Q3,0,Q2,12
360,3,Q1,Q1,Q3,Q2,0,0,Q1,0,0,Q1,12
360,4,0,0,Q3,Q2,0,0,Q1,0,0,0,12
360,5,0,0,Q4,Q1,0,0,Q2,0,0,Q1,12
360,6,0,0,Q1,Q2,0,0,Q1,0,0,0,12
360,7,0,0,Q4,Q1,0,0,Q1,Q4,0,Q1,12
360,8,0,0,Q4,Q1,0,0,Q2,0,0,0,12
360,9,0,0,Q2,Q3,0,0,Q2,Q1,0,Q1,12
360,10,0,0,Q3,Q2,0,0,Q2,0,0,0,12
360,11,0,0,Q1,Q2,0,0,Q2,0,0,0,12
360,12,0,0,Q4,Q1,0,0,Q2,0,0,0,12
360,13,0,0,Q1,Q1,0,0,0,0,0,0,12
362,2,Q2,Q4,Q1,Q4,Q1,Q1,Q3,Q2,0,Q4,12
362,3,Q1,Q4,Q1,Q4,Q1,0,Q2,Q3,Q1,Q1,12
362,4,Q3,Q2,Q3,Q3,Q2,0,Q4,Q1,0,Q4,12
362,5,Q3,Q2,Q1,Q4,Q2,Q1,Q3,0,0,Q2,12
362,6,Q3,Q4,Q4,Q2,Q3,Q2,Q3,Q4,0,Q4,12
362,7,0,0,0,0,0,0,Q1,Q2,Q1,Q3,12
362,8,Q1,Q3,Q3,Q4,Q4,Q2,Q4,Q4,0,Q4,12
362,9,Q1,Q1,Q2,Q3,Q4,Q1,Q3,Q2,0,Q3,12
362,10,0,0,Q2,Q2,0,0,Q3,Q1,0,Q3,12
362,11,Q1,Q2,Q4,Q1,Q1,Q2,Q4,Q2,Q2,Q4,12
362,12,0,0,Q2,Q3,Q4,0,Q3,Q3,0,Q1,12
362,13,Q4,Q4,Q3,Q4,Q1,Q4,0,0,0,0,12
366,2,Q2,Q4,0,0,0,0,Q2,0,Q1,Q1,12
366,3,Q2,Q4,Q2,Q4,0,Q1,Q1,0,0,Q1,12
366,4,Q1,Q4,Q3,Q3,Q1,0,Q2,Q1,0,Q1,12
366,5,Q3,Q3,Q1,Q4,0,Q2,Q4,0,0,Q2,12
366,6,Q1,0,Q3,Q4,0,0,Q1,0,0,Q1,12
366,7,Q1,Q3,Q2,Q3,Q2,0,Q3,0,0,Q2,12
366,8,Q1,Q4,Q2,Q3,0,0,Q3,0,0,Q1,12
366,9,Q2,Q4,Q1,Q4,Q1,0,Q4,0,0,Q1,12
366,10,Q3,Q3,0,0,Q1,0,Q3,0,0,Q2,12
366,11,0,0,0,0,0,0,0,0,0,0,12
366,12,0,0,0,0,0,0,0,0,0,0,12
366,13,Q3,Q4,Q3,Q4,Q3,Q1,0,0,0,0,12
370,2,0,0,Q4,Q1,0,0,Q1,0,0,Q1,12
370,3,0,0,Q4,Q1,0,0,Q1,0,0,Q3,12
370,4,0,0,Q4,Q1,Q1,0,Q2,Q3,0,Q3,12
370,5,0,0,Q4,Q1,0,0,Q1,0,0,0,12
370,6,Q2,Q3,Q3,Q1,Q3,Q3,Q3,Q3,0,Q4,12
370,7,0,0,Q2,Q1,0,0,Q1,0,0,Q1,12
370,8,0,0,Q1,Q1,Q4,0,Q3,0,0,Q4,12
370,9,0,0,Q3,Q2,0,0,Q3,Q1,0,Q4,12
370,10,0,0,Q2,Q2,Q4,0,Q3,0,0,Q3,12
370,11,0,0,Q4,Q1,0,0,0,0,0,0,12
370,12,0,0,Q3,Q2,0,0,Q2,0,0,Q4,12
370,13,Q1,0,Q1,Q1,Q3,Q1,Q2,0,0,Q1,12
371,2,0,0,Q1,Q4,0,0,Q1,0,0,0,11
371,3,Q1,Q3,Q2,Q3,Q3,Q1,Q1,0,0,Q1,11
371,5,Q2,Q2,Q3,Q2,Q4,Q2,Q3,0,0,Q1,11
371,6,Q3,Q1,Q4,Q2,Q4,Q3,Q4,0,0,Q2,11
371,7,0,0,Q2,Q1,0,0,Q1,0,0,0,11
371,8,0,0,Q2,Q1,0,0,Q2,0,0,0,11
371,9,0,0,Q1,Q3,0,0,Q2,0,0,0,11
371,10,0,0,Q3,Q2,0,0,Q2,0,0,0,11
371,11,0,0,Q2,Q1,0,0,Q2,0,0,0,11
371,12,0,0,0,0,0,0,0,0,0,0,11
371,13,Q1,Q2,Q3,Q3,Q1,Q1,0,0,0,0,11
372,2,Q3,Q3,0,0,Q3,0,Q2,0,0,Q1,12
372,3,Q2,Q3,Q2,Q3,Q1,0,Q2,0,0,Q2,12
372,4,Q1,Q4,Q2,Q3,Q1,0,Q2,0,0,Q4,12
372,5,0,0,Q4,Q1,0,0,Q2,0,Q1,Q2,12
372,6,Q4,Q3,Q4,Q3,Q2,Q2,Q3,0,0,Q3,12
372,7,0,0,Q2,Q3,0,0,Q2,0,0,Q3,12
372,8,0,0,Q4,Q1,Q1,0,Q3,0,0,Q2,12
372,9,0,0,Q3,Q1,Q3,0,Q3,0,0,Q1,12
372,10,Q1,Q4,Q3,Q2,Q3,0,Q3,0,0,Q3,12
372,11,Q2,Q2,Q3,Q3,0,0,Q3,0,0,Q2,12
372,12,Q2,Q4,Q3,Q2,Q2,0,Q4,0,0,Q3,12
372,13,Q4,Q2,Q3,Q2,Q4,0,Q2,0,0,0,12
373,2,Q2,Q2,Q3,Q1,Q4,Q3,Q3,0,0,Q4,12
373,3,Q2,Q3,Q2,Q3,0,Q3,Q2,0,0,Q4,12
373,4,Q1,Q3,Q2,Q3,Q4,Q1,Q4,0,0,Q4,12
373,5,Q1,Q1,Q3,Q2,0,0,Q2,0,0,Q4,12
373,6,Q3,Q2,Q3,Q4,Q3,Q4,Q4,0,0,Q4,12
373,7,Q1,Q3,Q2,Q3,Q4,0,Q3,0,0,Q2,12
373,8,Q2,Q4,Q3,Q2,Q4,Q1,Q4,0,0,Q3,12
373,9,Q4,Q2,Q4,Q3,Q4,0,Q4,0,0,Q4,12
373,10,Q4,Q1,Q4,Q3,Q4,Q1,Q2,0,0,Q1,12
373,11,0,0,Q4,Q1,0,0,Q2,0,0,Q4,12
373,12,0,0,Q3,Q2,0,0,Q2,0,0,0,12
373,13,Q3,Q1,Q3,Q2,Q4,Q2,Q3,0,0,Q4,12
374,2,Q3,Q4,Q2,Q3,Q1,Q3,Q3,0,Q1,Q3,12
374,3,Q2,Q2,Q3,Q2,Q1,Q1,Q3,0,Q1,Q2,12
374,4,Q2,Q4,Q1,Q4,Q2,0,Q3,0,0,Q1,12
374,5,Q2,Q2,Q3,Q2,Q1,0,Q4,0,0,Q2,12
374,6,Q3,Q4,Q4,Q4,Q3,Q2,Q4,0,0,Q3,12
374,7,0,0,Q4,Q2,0,0,Q1,0,0,0,12
374,8,0,0,Q4,Q1,0,0,Q2,0,0,0,12
374,9,0,0,Q3,Q2,0,0,Q2,0,0,0,12
374,10,0,0,0,0,0,0,0,0,0,0,12
374,11,0,0,Q4,Q1,0,0,Q2,0,0,0,12
374,12,0,0,Q1,Q1,0,0,Q2,0,0,0,12
374,13,Q4,Q4,Q4,Q4,Q4,Q4,Q2,0,0,0,12
375,2,0,0,0,0,0,0,0,0,0,0,12
375,3,Q2,Q1,0,0,Q3,Q2,Q1,0,0,Q2,12
375,4,Q2,Q4,0,0,Q2,Q2,Q2,0,0,Q3,12
375,5,Q3,Q3,Q1,Q3,Q4,Q3,Q4,0,0,Q3,12
375,6,Q2,Q4,Q2,Q4,Q2,Q2,Q3,0,0,Q2,12
375,7,0,0,Q4,Q1,0,0,Q2,0,0,Q1,12
375,8,Q2,Q3,Q4,Q2,Q4,0,Q4,0,0,Q1,12
375,9,Q2,Q2,Q1,Q4,Q3,Q2,Q4,0,0,Q2,12
375,10,Q2,Q2,Q1,Q3,Q3,Q2,Q3,0,0,Q3,12
375,11,Q1,Q1,Q3,Q2,Q4,Q3,Q3,0,0,Q4,12
375,12,0,0,0,0,0,0,0,0,0,0,12
375,13,Q2,Q3,Q2,Q3,Q3,Q2,0,0,0,0,12
378,2,Q4,Q3,Q4,Q3,Q3,Q4,Q2,Q1,0,Q1,12
378,3,Q4,Q2,Q4,Q3,Q4,Q4,Q4,Q3,0,Q4,12
378,4,Q4,Q2,Q2,Q3,Q3,Q1,Q4,Q1,0,Q3,12
378,5,Q4,Q3,Q4,Q3,Q4,0,Q4,0,0,Q4,12
378,6,Q4,Q4,Q4,Q4,Q2,Q2,Q4,0,0,Q4,12
378,7,0,0,Q3,Q2,Q2,0,Q2,Q1,0,Q2,12
378,8,Q4,Q3,Q4,Q3,Q2,0,Q4,0,0,Q4,12
378,9,Q3,Q4,Q2,Q3,Q1,0,Q4,Q1,0,Q4,12
378,10,Q4,Q3,Q4,Q4,Q4,0,Q4,0,0,Q3,12
378,11,Q3,Q3,Q4,Q3,Q2,0,Q4,0,Q2,Q4,12
378,12,0,0,Q2,Q3,0,0,Q2,0,0,Q3,12
378,13,Q4,Q3,Q4,Q3,Q2,Q1,Q1,0,0,0,12
379,2,0,0,0,0,0,0,Q1,0,Q2,0,12
379,3,0,0,0,0,0,0,0,0,0,0,12
379,4,0,0,Q1,Q2,0,0,Q1,0,0,0,12
379,5,0,0,Q4,Q1,0,0,Q1,0,0,Q1,12
379,6,0,0,Q1,Q2,0,0,Q1,0,0,0,12
379,7,0,0,Q4,Q1,0,0,Q3,Q4,0,Q1,12
379,8,0,0,Q4,Q2,0,0,Q2,Q4,0,0,12
379,9,0,0,Q3,Q2,0,0,Q2,Q4,0,0,12
379,10,0,0,Q4,Q3,0,0,Q3,Q4,0,0,12
379,11,0,0,Q4,Q2,0,0,Q2,Q4,0,0,12
379,12,0,0,Q3,Q2,0,0,Q3,Q3,0,0,12
379,13,Q1,Q1,Q1,Q2,Q1,Q3,Q1,0,0,0,12
380,2,Q3,Q2,Q2,Q2,Q4,Q3,Q4,Q1,Q1,Q3,12
380,3,Q2,Q2,Q3,Q1,Q4,Q3,Q3,Q3,0,Q2,12
380,4,Q1,0,Q3,Q1,Q3,Q1,Q2,0,0,Q2,12
380,5,0,0,Q3,Q2,Q2,0,Q2,Q1,0,Q4,12
380,6,Q2,Q3,Q1,Q2,Q3,Q2,Q3,0,0,Q3,12
380,7,0,0,Q1,Q2,Q1,0,Q3,0,0,Q3,12
380,8,0,0,Q4,Q1,Q1,0,Q2,0,0,Q1,12
380,9,0,0,Q3,Q2,0,0,Q2,0,0,Q1,12
380,10,0,0,Q3,Q1,Q2,0,Q3,0,0,Q4,12
380,11,0,0,Q1,Q2,Q2,0,Q2,0,0,Q1,12
380,12,0,0,Q3,Q2,Q1,0,Q2,0,0,Q4,12
380,13,Q2,Q2,Q1,Q3,Q4,Q3,Q2,0,0,0,12
381,2,0,0,Q4,Q2,0,0,Q2,Q1,Q1,Q2,12
381,3,0,0,Q1,Q2,0,0,Q1,0,Q1,Q1,12
381,4,0,0,Q3,Q1,0,0,Q1,0,0,Q2,12
381,5,0,0,Q1,Q2,0,0,Q2,0,Q1,Q1,12
381,6,Q2,Q1,Q1,Q1,Q4,Q3,Q3,0,Q3,Q3,12
381,7,0,0,Q2,Q1,Q2,0,Q2,0,0,Q1,12
381,8,0,0,Q4,Q1,0,0,Q2,0,0,Q1,12
381,9,0,0,Q2,Q3,0,0,Q2,0,0,Q1,12
381,10,0,0,Q3,Q1,0,0,Q2,0,0,0,12
381,11,0,0,Q3,Q1,0,0,Q2,0,0,0,12
381,12,0,0,Q1,Q2,0,0,Q2,0,0,0,12
381,13,Q1,Q1,Q2,Q1,Q1,Q2,0,0,0,0,12
382,2,Q3,Q2,0,0,Q1,Q2,Q2,0,0,Q1,11
382,3,Q2,Q4,Q1,Q3,Q1,Q2,Q3,Q1,Q1,Q3,11
382,4,Q2,Q4,Q1,Q4,Q2,Q2,Q2,0,0,Q2,11
382,5,0,0,Q2,Q3,0,0,Q2,Q1,0,Q1,11
382,6,Q2,Q2,Q1,Q3,Q2,0,Q1,0,0,Q1,11
382,7,Q1,Q1,Q1,Q3,Q2,Q1,Q3,0,0,Q1,11
382,8,0,0,Q1,Q3,0,0,Q2,0,0,0,11
382,9,Q1,0,Q2,Q3,Q1,Q2,Q3,0,0,Q1,11
382,11,Q3,Q2,Q3,Q3,Q3,Q3,Q4,0,0,Q3,11
382,12,Q2,Q4,Q2,Q4,Q2,Q2,Q4,0,0,Q1,11
382,13,Q4,Q3,Q4,Q3,Q4,Q4,Q2,0,0,0,11
383,2,Q4,Q2,Q3,Q1,Q4,Q4,Q4,Q4,Q3,Q4,12
383,3,Q4,Q1,Q4,Q1,Q4,Q4,Q4,Q4,0,Q4,12
383,4,Q4,Q2,Q2,Q3,Q4,Q3,Q4,Q4,0,Q4,12
383,5,Q3,Q3,Q3,Q2,Q3,Q2,Q4,Q4,0,Q4,12
383,6,Q4,Q1,Q1,Q3,Q3,Q1,Q3,Q1,0,Q4,12
383,7,Q4,Q1,Q4,Q2,Q3,0,Q4,Q4,0,Q4,12
383,8,Q4,Q3,Q4,Q1,Q2,0,Q4,Q4,0,Q3,12
383,9,Q4,Q1,Q3,Q2,Q3,0,Q4,Q4,0,Q3,12
383,10,Q4,Q2,Q2,Q3,Q2,0,Q4,Q4,0,Q2,12
383,11,Q4,Q3,Q3,Q2,Q4,0,Q4,Q4,0,Q3,12
383,12,Q4,Q2,Q3,Q2,Q2,0,Q4,Q1,0,Q2,12
383,13,Q3,Q1,Q1,Q2,Q3,Q2,Q2,0,0,0,12
384,2,Q3,Q2,Q3,Q2,Q1,Q2,Q4,Q4,Q1,Q4,12
384,3,Q4,Q1,Q3,Q2,Q2,Q1,Q4,Q4,0,Q4,12
384,4,Q3,Q1,Q3,Q1,Q2,0,Q4,Q4,0,Q2,12
384,5,0,0,Q3,Q2,0,0,Q1,Q2,0,0,12
384,6,Q4,Q2,Q3,Q3,Q3,Q4,Q4,0,0,Q4,12
384,7,0,0,Q4,Q1,0,0,Q1,0,0,0,12
384,8,0,0,Q4,Q1,0,0,Q2,0,0,0,12
384,9,0,0,Q1,Q3,0,0,Q2,0,0,Q3,12
384,10,0,0,Q4,Q1,0,0,Q2,0,0,0,12
384,11,0,0,Q3,Q2,0,0,Q2,0,0,0,12
384,12,0,0,Q1,Q2,0,0,Q2,0,0,Q1,12
384,13,Q2,Q1,Q4,Q1,Q4,Q4,Q4,0,Q1,Q2,12
386,2,Q3,Q3,Q4,Q1,Q3,Q3,Q2,0,0,Q2,10
386,3,Q1,0,Q4,Q1,Q1,Q1,Q1,0,0,Q2,10
386,4,0,0,Q4,Q1,0,0,Q1,0,0,Q1,10
386,5,Q1,Q1,Q1,Q2,0,Q2,Q2,0,0,Q2,10
386,6,0,0,0,0,0,0,Q1,0,0,Q1,10
386,7,0,0,Q3,Q2,0,0,Q1,0,0,Q1,10
386,8,0,0,Q2,Q3,0,0,Q2,0,0,0,10
386,9,0,0,Q3,Q2,0,0,Q2,0,0,0,10
386,10,0,0,Q1,Q3,0,0,Q3,0,0,Q3,10
386,12,0,0,Q3,Q2,0,0,0,0,0,0,10
387,2,Q2,Q3,Q4,Q1,Q2,Q4,Q3,Q3,0,Q3,11
387,3,Q4,Q3,Q4,Q1,Q3,Q4,Q4,Q4,0,Q4,11
