user_id,W2_Sun_ontopic,W2_Sun_revisit,W2_Sun_metacog,W2_Sun_orient,W2_Sun_prj,W2_Mon_ontopic,W2_Mon_revisit,W2_Mon_metacog,W2_Mon_orient,W2_Mon_prj,W2_Tue_ontopic,W2_Tue_revisit,W2_Tue_metacog,W2_Tue_orient,W2_Tue_prj,W2_Wed_ontopic,W2_Wed_revisit,W2_Wed_metacog,W2_Wed_orient,W2_Wed_prj,W2_Thu_ontopic,W2_Thu_revisit,W2_Thu_metacog,W2_Thu_orient,W2_Thu_prj,W2_Fri_ontopic,W2_Fri_revisit,W2_Fri_metacog,W2_Fri_orient,W2_Fri_prj,W2_Sat_ontopic,W2_Sat_revisit,W2_Sat_metacog,W2_Sat_orient,W2_Sat_prj,W3_Sun_ontopic,W3_Sun_revisit,W3_Sun_metacog,W3_Sun_orient,W3_Sun_prj,W3_Mon_ontopic,W3_Mon_revisit,W3_Mon_metacog,W3_Mon_orient,W3_Mon_prj,W3_Tue_ontopic,W3_Tue_revisit,W3_Tue_metacog,W3_Tue_orient,W3_Tue_prj,W3_Wed_ontopic,W3_Wed_revisit,W3_Wed_metacog,W3_Wed_orient,W3_Wed_prj,W3_Thu_ontopic,W3_Thu_revisit,W3_Thu_metacog,W3_Thu_orient,W3_Thu_prj,W3_Fri_ontopic,W3_Fri_revisit,W3_Fri_metacog,W3_Fri_orient,W3_Fri_prj,W3_Sat_ontopic,W3_Sat_revisit,W3_Sat_metacog,W3_Sat_orient,W3_Sat_prj,W4_Sun_ontopic,W4_Sun_revisit,W4_Sun_metacog,W4_Sun_orient,W4_Sun_prj,W4_Mon_ontopic,W4_Mon_revisit,W4_Mon_metacog,W4_Mon_orient,W4_Mon_prj,W4_Tue_ontopic,W4_Tue_revisit,W4_Tue_metacog,W4_Tue_orient,W4_Tue_prj,W4_Wed_ontopic,W4_Wed_revisit,W4_Wed_metacog,W4_Wed_orient,W4_Wed_prj,W4_Thu_ontopic,W4_Thu_revisit,W4_Thu_metacog,W4_Thu_orient,W4_Thu_prj,W4_Fri_ontopic,W4_Fri_revisit,W4_Fri_metacog,W4_Fri_orient,W4_Fri_prj,W4_Sat_ontopic,W4_Sat_revisit,W4_Sat_metacog,W4_Sat_orient,W4_Sat_prj,W5_Sun_ontopic,W5_Sun_revisit,W5_Sun_metacog,W5_Sun_orient,W5_Sun_prj,W5_Mon_ontopic,W5_Mon_revisit,W5_Mon_metacog,W5_Mon_orient,W5_Mon_prj,W5_Tue_ontopic,W5_Tue_revisit,W5_Tue_metacog,W5_Tue_orient,W5_Tue_prj,W5_Wed_ontopic,W5_Wed_revisit,W5_Wed_metacog,W5_Wed_orient,W5_Wed_prj,W5_Thu_ontopic,W5_Thu_revisit,W5_Thu_metacog,W5_Thu_orient,W5_Thu_prj,W5_Fri_ontopic,W5_Fri_revisit,W5_Fri_metacog,W5_Fri_orient,W5_Fri_prj,W5_Sat_ontopic,W5_Sat_revisit,W5_Sat_metacog,W5_Sat_orient,W5_Sat_prj,W7_Sun_ontopic,W7_Sun_revisit,W7_Sun_metacog,W7_Sun_orient,W7_Sun_prj,W7_Mon_ontopic,W7_Mon_revisit,W7_Mon_metacog,W7_Mon_orient,W7_Mon_prj,W7_Tue_ontopic,W7_Tue_revisit,W7_Tue_metacog,W7_Tue_orient,W7_Tue_prj,W7_Wed_ontopic,W7_Wed_revisit,W7_Wed_metacog,W7_Wed_orient,W7_Wed_prj,W7_Thu_ontopic,W7_Thu_revisit,W7_Thu_metacog,W7_Thu_orient,W7_Thu_prj,W7_Fri_ontopic,W7_Fri_revisit,W7_Fri_metacog,W7_Fri_orient,W7_Fri_prj,W7_Sat_ontopic,W7_Sat_revisit,W7_Sat_metacog,W7_Sat_orient,W7_Sat_prj,W8_Sun_ontopic,W8_Sun_revisit,W8_Sun_metacog,W8_Sun_orient,W8_Sun_prj,W8_Mon_ontopic,W8_Mon_revisit,W8_Mon_metacog,W8_Mon_orient,W8_Mon_prj,W8_Tue_ontopic,W8_Tue_revisit,W8_Tue_metacog,W8_Tue_orient,W8_Tue_prj,W8_Wed_ontopic,W8_Wed_revisit,W8_Wed_metacog,W8_Wed_orient,W8_Wed_prj,W8_Thu_ontopic,W8_Thu_revisit,W8_Thu_metacog,W8_Thu_orient,W8_Thu_prj,W8_Fri_ontopic,W8_Fri_revisit,W8_Fri_metacog,W8_Fri_orient,W8_Fri_prj,W8_Sat_ontopic,W8_Sat_revisit,W8_Sat_metacog,W8_Sat_orient,W8_Sat_prj,W9_Sun_ontopic,W9_Sun_revisit,W9_Sun_metacog,W9_Sun_orient,W9_Sun_prj,W9_Mon_ontopic,W9_Mon_revisit,W9_Mon_metacog,W9_Mon_orient,W9_Mon_prj,W9_Tue_ontopic,W9_Tue_revisit,W9_Tue_metacog,W9_Tue_orient,W9_Tue_prj,W9_Wed_ontopic,W9_Wed_revisit,W9_Wed_metacog,W9_Wed_orient,W9_Wed_prj,W9_Thu_ontopic,W9_Thu_revisit,W9_Thu_metacog,W9_Thu_orient,W9_Thu_prj,W9_Fri_ontopic,W9_Fri_revisit,W9_Fri_metacog,W9_Fri_orient,W9_Fri_prj,W9_Sat_ontopic,W9_Sat_revisit,W9_Sat_metacog,W9_Sat_orient,W9_Sat_prj,W10_Sun_ontopic,W10_Sun_revisit,W10_Sun_metacog,W10_Sun_orient,W10_Sun_prj,W10_Mon_ontopic,W10_Mon_revisit,W10_Mon_metacog,W10_Mon_orient,W10_Mon_prj,W10_Tue_ontopic,W10_Tue_revisit,W10_Tue_metacog,W10_Tue_orient,W10_Tue_prj,W10_Wed_ontopic,W10_Wed_revisit,W10_Wed_metacog,W10_Wed_orient,W10_Wed_prj,W10_Thu_ontopic,W10_Thu_revisit,W10_Thu_metacog,W10_Thu_orient,W10_Thu_prj,W10_Fri_ontopic,W10_Fri_revisit,W10_Fri_metacog,W10_Fri_orient,W10_Fri_prj,W10_Sat_ontopic,W10_Sat_revisit,W10_Sat_metacog,W10_Sat_orient,W10_Sat_prj,W11_Sun_ontopic,W11_Sun_revisit,W11_Sun_metacog,W11_Sun_orient,W11_Sun_prj,W11_Mon_ontopic,W11_Mon_revisit,W11_Mon_metacog,W11_Mon_orient,W11_Mon_prj,W11_Tue_ontopic,W11_Tue_revisit,W11_Tue_metacog,W11_Tue_orient,W11_Tue_prj,W11_Wed_ontopic,W11_Wed_revisit,W11_Wed_metacog,W11_Wed_orient,W11_Wed_prj,W11_Thu_ontopic,W11_Thu_revisit,W11_Thu_metacog,W11_Thu_orient,W11_Thu_prj,W11_Fri_ontopic,W11_Fri_revisit,W11_Fri_metacog,W11_Fri_orient,W11_Fri_prj,W11_Sat_ontopic,W11_Sat_revisit,W11_Sat_metacog,W11_Sat_orient,W11_Sat_prj,W12_Sun_ontopic,W12_Sun_revisit,W12_Sun_metacog,W12_Sun_orient,W12_Sun_prj,W12_Mon_ontopic,W12_Mon_revisit,W12_Mon_metacog,W12_Mon_orient,W12_Mon_prj,W12_Tue_ontopic,W12_Tue_revisit,W12_Tue_metacog,W12_Tue_orient,W12_Tue_prj,W12_Wed_ontopic,W12_Wed_revisit,W12_Wed_metacog,W12_Wed_orient,W12_Wed_prj,W12_Thu_ontopic,W12_Thu_revisit,W12_Thu_metacog,W12_Thu_orient,W12_Thu_prj,W12_Fri_ontopic,W12_Fri_revisit,W12_Fri_metacog,W12_Fri_orient,W12_Fri_prj,W12_Sat_ontopic,W12_Sat_revisit,W12_Sat_metacog,W12_Sat_orient,W12_Sat_prj
1105,27,0,22,26,0,42,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,4,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,71,0,2,2,0,0,0,0,0,0,0,0,0,0,0,19,0,8,10,0,7,7,11,6,0,0,0,0,0,0,0,0,0,0,0,102,0,3,4,0,0,0,0,2,0,0,0,2,5,0,11,22,6,15,0,9,78,8,13,0,0,0,0,0,0,0,6,14,10,0,37,0,2,4,0,0,0,0,0,0,0,115,2,3,0,19,0,2,2,0,0,0,8,15,10,0,0,0,0,0,0,0,0,0,0,34,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,11,15,2,0,0,0,1,6,0,0,0,0,0,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,5,0,0,4,5,4,0,0,0,0,0,0,0,1,4,5,0,44,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,31,6,3,9,0,0,0,0,0,0,0,0,0,0,0,26,0,1,3,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
1106,0,0,0,0,0,0,0,12,7,0,0,0,2,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,49,14,14,0,0,18,9,6,0,20,0,2,2,0,60,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,8,0,8,49,13,10,0,2,0,2,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,6,0,6,11,7,9,0,0,0,0,0,0,76,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,9,3,24,2,4,0,0,1,9,4,0,44,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,21,8,5,1,0,11,3,5,0,16,2,1,5,0,10,43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,38,6,9,0,34,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,0,0,5,6,0,28,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,11,0,26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,6,1,7,31,8,11,1,0,0,0,0,0,44,22,3,4,0,0,0,0,0,0
1107,40,0,4,3,0,22,0,5,5,0,0,0,0,0,0,0,0,1,8,0,107,0,4,2,0,0,0,0,0,0,0,0,0,0,0,28,0,2,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,60,15,3,1,0,0,0,0,0,0,0,0,0,0,0,36,0,5,3,0,38,3,5,8,0,0,0,0,0,0,0,0,2,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,2,0,0,0,0,0,0,0,0,0,0,0,15,0,7,6,0,0,0,0,0,0,0,0,3,3,14,0,0,0,0,0,77,0,2,3,0,0,0,0,0,0,0,0,0,0,0,51,0,6,6,0,0,0,0,0,0,1,0,5,4,2,36,0,4,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,26,48,0,1,1,0,0,0,0,0,0,24,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,9,13,0,0,0,0,0,0,0,0,15,16,2,39,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,5,3,0,0,0,0,0,0,0,4,5,0,35,0,7,12,2,0,0,0,0,0,0,0,0,0,0
1108,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,0,0,0,4,0,77,0,3,4,0,15,0,1,2,0,0,0,0,0,0,0,0,0,0,0,33,0,2,2,0,0,67,23,32,0,0,0,6,8,0,2,4,5,6,0,0,2,0,0,0,0,0,0,0,0,13,0,3,4,0,0,0,0,0,0,0,11,20,17,0,0,0,0,0,0,62,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,21,145,24,16,0,0,15,6,7,0,30,0,14,10,0,15,0,6,6,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,1,0,4,3,3,3,0,0,2,3,9,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,3,6,0,0,0,3,5,0,0,0,7,11,13,39,1,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,11,21,0,0,0,2,3,5,12,0,3,2,0,61,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,4,12,6,0,0,5,2,3,0,0,0,4,3,1,179,0,10,9,0,0,1,4,4,1,2,0,5,3,0,8,0,3,0,0,0,13,1,2,0,0,0,0,0,0,30,0,17,19,8,1,0,2,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,11,6,4,1,27,16,0,22,0,3,2,4,111,0,0,0,0,0,0,0,0,0,5,0,5,10,0
1109,0,0,0,0,0,0,0,0,0,0,0,2,9,16,0,39,0,19,16,0,10,0,2,2,0,7,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,164,34,37,0,57,35,15,14,0,21,5,13,13,0,29,0,6,3,0,17,0,7,5,0,0,1,11,8,0,0,94,22,16,0,44,8,27,27,0,56,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,15,33,34,0,0,21,21,21,0,50,75,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,32,28,31,105,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,14,12,5,38,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,9,1,0,12,43,39,13,51,2,23,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,5,0,0,3,20,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,2,0,0,10,1,1,0,30,0,1,1,0,10,0,3,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,15,0,3,3,0,31,0,35,45,8,0,0,0,0,0,0,0,0,0,0,0,0,13,14,1
1111,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,4,4,0,0,0,0,0,35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,0,0,0,0,0,0,0,5,5,0,0,14,22,48,0,0,0,0,0,0,60,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,1,1,0,0,35,17,17,0,0,0,0,0,0,0,15,3,5,0,88,19,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,5,0,0,0,0,0,0,89,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,11,0,0,0,0,0,0,10,0,1,1,0,22,0,2,2,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,16,12,12,39,81,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,8,0,0,0,0,0,0,0,0,0,0,67,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,25,7,74,3,3,3,0,41,0,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,12,3,4,0,3,1,0,102,0,14,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,11,11,0,0,0,0,0,0,59,0,1,1,0,0,0,2,2,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,6,4,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,0,0,0,0,0,0,0,0,0,0,26,2,6,5,0,0,5,7,10,0,0,0,0,0,0,21,0,1,1,0,0,0,6,3,0,0,0,0,0,0,31,0,3,2,0,0,0,0,0,0,20,42,5,7,0,52,24,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,5,4,0,0,4,2,1,0,0,23,10,9,0,73,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,85,7,5,0,0,17,1,1,0,80,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,5,5,0,1,0,10,3,11,0,3,5,5,10,57,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1,0,0,0,0,0,0,0,0,18,20,27,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,2,45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,2,2,2,0,0,0,0,0,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,13,1,2,2,0,0,0,7,5,2,44,0,1,1,0,0,0,4,6,7,0,0,1,6,4
1114,0,0,0,0,0,0,0,12,2,0,0,0,11,6,0,0,0,0,0,0,144,0,19,4,0,29,0,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,5,0,0,6,3,1,0,364,180,7,5,0,204,0,15,13,0,0,0,3,1,0,106,0,3,4,0,29,0,1,1,0,0,4,9,3,0,0,6,2,1,0,299,0,9,9,0,134,0,2,2,0,0,0,0,0,0,0,356,10,11,0,240,1,24,19,0,0,16,15,11,0,0,0,8,1,0,506,0,27,10,0,0,452,8,8,0,0,475,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,19,0,0,5,3,0,407,0,1,2,0,284,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,15,0,0,0,0,0,0,0,0,0,0,74,40,4,1,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,43,11,7,11,0,0,0,0,0,601,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,10,2,0,0,0,10,12,7,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,11,8,3,0,5,15,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,6,2,0,0,0,0,0,659,0,10,15,0,0,0,0,0,0,0,0,0,0,0
1115,59,0,7,5,0,22,0,9,7,0,0,0,2,17,0,0,0,16,10,0,0,0,0,0,0,100,0,4,3,0,0,0,0,0,0,0,0,0,0,0,13,0,10,8,0,0,0,2,2,0,0,0,0,0,0,84,15,2,4,0,0,0,0,0,0,24,0,9,7,0,18,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,4,4,0,0,0,0,0,0,0,0,0,0,0,30,0,2,2,0,44,0,7,10,0,0,9,2,1,0,0,0,9,8,0,91,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,2,3,0,0,0,2,2,0,0,0,1,2,12,0,0,4,3,4,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,18,0,2,2,0,15,0,11,7,0,0,0,6,10,12,0,0,3,4,2,35,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,7,1,1,10,13,14,6,41,0,1,1,0,17,0,5,9,0,0,0,0,0,0,44,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,0,0,0,0,0,0,0,0,0,0,2,0,7,24,0,0,4,4,5,0,109,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,13,0,128,31,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,1,0,0,47,7,6,0,68,2,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,30,11,11,0,83,2,6,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2,0,43,0,1,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,22,7,11,5,29,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,7,0,36,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,14,0,23,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,14,1,22,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,9,9,0,32,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1117,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,91,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,26,18,0,47,54,20,17,0,0,0,0,0,0,0,0,0,0,0,2,6,17,18,0,0,0,0,0,0,0,10,6,3,0,0,43,12,12,0,6,23,4,6,0,54,0,2,2,0,0,0,2,0,0,0,32,2,1,0,0,6,12,5,0,0,29,14,11,0,0,5,14,19,0,83,0,3,5,0,0,0,0,0,0,2,81,14,12,0,17,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,25,4,4,5,0,0,0,0,0,41,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,2,5,0,0,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,11,8,2,0,1,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,4,0,0,20,52,55,1,0,16,11,7,0,43,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,0,0,0,0,56,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,35,0,13,12,0,0,0,0,0,0,14,0,1,1,0,0,0,0,0,0
1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,41,22,0,0,1,4,4,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,31,3,5,0,91,31,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,1,63,14,15,0,93,0,4,4,0,0,0,0,0,0,0,0,23,15,0,0,0,4,4,0,0,0,0,0,0,0,22,11,11,0,88,4,15,8,0,3,3,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,25,19,62,0,2,3,0,37,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,19,34,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,28,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,29,0,18,2,1,0,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,1,0,0,0,0,0,0,0,10,6,5,72,0,6,5,6,0,0,0,0,0,0,0,3,2,9
1119,0,0,0,0,0,54,0,40,21,0,0,0,0,0,0,4,0,2,12,0,0,0,1,2,0,128,0,12,41,0,0,0,0,0,0,0,0,0,0,0,17,0,48,30,0,8,1,7,3,0,9,29,3,4,0,55,0,2,5,0,33,0,16,10,0,0,0,9,8,0,0,0,0,0,0,20,0,5,9,0,0,0,0,0,0,128,0,28,18,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,22,0,9,5,0,17,0,19,12,0,0,0,2,6,0,0,0,7,11,0,56,1,2,2,0,0,0,5,7,0,0,0,1,1,0,0,0,0,0,0,17,0,42,37,10,0,0,0,0,0,6,0,21,26,33,31,0,14,22,8,27,0,3,4,0,0,0,0,0,0,0,0,1,2,0,7,0,6,6,0,0,0,13,19,22,0,48,0,0,0,7,18,19,28,9,132,2,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,124,0,1,2,0,0,0,0,0,0,11,1,9,7,0,6,6,14,20,0,0,0,0,0,0,0,0,0,0,0,138,45,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,9,17,0,0,0,0,0,0,0,0,6,8,5,94,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,11,5,0,0,0,0,0,0,0,0,1,3,23,0,8,3,2,53,0,1,1,0,0,0,0,1,4
